order_id,customer_id,amount
376004,780103,1573
376005,923100,2195
376006,771813,4784
376007,902436,4155
376008,513358,3003
376009,20500,1796
376010,38412,2261
376011,358149,3281
376012,203801,3236
376013,516337,1785
376014,9651,2539
376015,132484,3144
376016,446491,2245
376017,251382,4543
376018,37760,4365
376019,973708,4680
376020,936512,2713
376021,233111,4807
376022,831514,2237
376023,209658,1653
376024,215281,1942
376025,927059,1047
376026,405661,2272
376027,227771,1782
376028,912879,1812
376029,837974,4604
376030,430620,3999
376031,91249,3735
376032,737941,4960
376033,872840,1011
376034,580334,2031
376035,980502,935
376036,583914,4315
376037,921,546
376038,751653,573
376039,102888,2049
376040,475649,1795
376041,975649,488
376042,763605,1130
376043,804583,636
376044,522357,4613
376045,929306,3853
376046,601036,2136
376047,304462,780
376048,712184,3011
376049,748531,3311
376050,621921,3945
376051,580581,2040
376052,122137,297
376053,794911,3455
376054,925934,4401
376055,873467,2334
376056,512627,3513
376057,739326,172
376058,687015,2815
376059,407116,4898
376060,218339,2301
376061,168147,1750
376062,845821,3531
376063,938967,4826
376064,195391,2722
376065,935126,1981
376066,286353,1678
376067,978529,836
376068,743915,679
376069,207139,1711
376070,713388,633
376071,316476,3362
376072,415681,4893
376073,174253,2102
376074,594808,1561
376075,215100,3783
376076,626520,3670
376077,358356,3627
376078,247307,1733
376079,296114,3758
376080,327230,4592
376081,554458,1391
376082,33940,4664
376083,265295,4570
376084,430845,427
376085,959394,3206
376086,822349,2991
376087,666675,507
376088,864679,3989
376089,942882,3859
376090,538352,2256
376091,477603,4003
376092,793745,3328
376093,720202,2667
376094,710275,1962
376095,226336,2447
376096,68324,3459
376097,387513,2628
376098,668054,4458
376099,325609,1827
376100,888633,4490
376101,226625,568
376102,132793,2118
376103,758715,3197
376104,163635,536
376105,762721,4030
376106,465423,2729
376107,609724,283
376108,275995,2117
376109,874943,3719
376110,421127,4551
376111,288198,1466
376112,925209,4003
376113,197302,504
376114,728336,1887
376115,934813,4602
376116,446892,4270
376117,309330,3488
376118,529221,696
376119,692911,1093
376120,841636,3347
376121,197212,2787
376122,850891,4687
376123,668736,1184
376124,515205,3014
376125,290670,4867
376126,11868,2233
376127,649713,2445
376128,758337,2546
376129,764274,3673
376130,446746,2260
376131,746992,3172
376132,541772,562
376133,702277,375
376134,863722,2265
376135,572332,3103
376136,758322,4911
376137,945959,4778
376138,931935,2661
376139,127339,3414
376140,897325,4993
376141,2261,979
376142,922575,2918
376143,163259,3947
376144,887340,4374
376145,562009,486
376146,360569,4937
376147,100723,2719
376148,88565,2588
376149,640076,2257
376150,442898,3513
376151,464551,3107
376152,60073,568
376153,986671,2943
376154,814525,4271
376155,100320,4233
376156,829720,4805
376157,502956,4059
376158,450227,3053
376159,75804,3837
376160,520616,1019
376161,429414,4492
376162,737650,3574
376163,519724,413
376164,424783,2796
376165,977877,4198
376166,871588,1409
376167,173166,3291
376168,532498,4677
376169,489632,827
376170,596861,1744
376171,712789,3171
376172,936841,1127
376173,3979,2155
376174,769988,2700
376175,119149,2698
376176,712070,268
376177,55144,4820
376178,864,1410
376179,650009,2575
376180,195151,1547
376181,883556,3371
376182,165102,178
376183,978603,1782
376184,309946,4087
376185,372351,3736
376186,915284,178
376187,502593,693
376188,886348,4173
376189,538453,2324
376190,486969,4067
376191,626776,229
376192,798682,1041
376193,392427,461
376194,366053,1330
376195,55749,2266
376196,730957,4555
376197,885794,879
376198,514212,151
376199,801696,1300
376200,827749,1787
376201,709966,570
376202,888644,3815
376203,252005,1604
376204,686793,1976
376205,793772,3350
376206,508102,3940
376207,115135,872
376208,126588,4546
376209,64476,144
376210,830968,3743
376211,405733,2575
376212,528378,4952
376213,614590,1347
376214,833766,3748
376215,43326,3379
376216,124630,2398
376217,753613,2720
376218,406630,3636
376219,199021,2544
376220,336941,373
376221,691802,1597
376222,172704,2477
376223,688298,4992
376224,450904,1862
376225,429573,3274
376226,743571,4142
376227,489846,2084
376228,540889,3996
376229,550100,684
376230,59783,2454
376231,55499,3535
376232,694512,2140
376233,794189,2690
376234,520812,2984
376235,475978,1508
376236,832107,1833
376237,127909,835
376238,8031,4289
376239,655442,331
376240,119710,2344
376241,526344,3511
376242,359468,1412
376243,303196,1520
376244,64894,1817
376245,545208,4762
376246,946288,2573
376247,134533,3334
376248,715067,2275
376249,134043,694
376250,974433,4299
376251,558541,4375
376252,254868,695
376253,247849,1053
376254,56981,3950
376255,943682,4099
376256,138759,3387
376257,688199,3730
376258,287767,4594
376259,243027,2864
376260,546202,2469
376261,676174,1710
376262,479065,3042
376263,583134,4345
376264,590332,1472
376265,32918,3333
376266,844711,3599
376267,950831,1816
376268,886412,523
376269,917280,2906
376270,352043,541
376271,458408,1805
376272,165685,2189
376273,310341,2303
376274,238305,4813
376275,7568,4133
376276,270358,2281
376277,130546,2091
376278,987119,935
376279,999726,993
376280,529665,2939
376281,673197,2005
376282,77826,3189
376283,776827,2052
376284,661648,1267
376285,859498,846
376286,517350,1724
376287,328261,3000
376288,219290,2284
376289,790080,2570
376290,854982,3336
376291,952596,3061
376292,788338,1202
376293,908950,520
376294,208266,2069
376295,502938,1590
376296,673735,2770
376297,576460,553
376298,508496,840
376299,903027,4296
376300,788821,430
376301,11692,3985
376302,734979,1980
376303,628919,2461
376304,103122,4106
376305,424730,1980
376306,939796,1531
376307,840635,1100
376308,490763,1220
376309,719597,1607
376310,974537,2327
376311,703929,2365
376312,376458,4792
376313,714573,4618
376314,276091,1415
376315,768853,4389
376316,491759,4658
376317,404294,2737
376318,263912,2282
376319,465037,693
376320,320862,3352
376321,904131,2519
376322,62434,2859
376323,533285,4849
376324,572019,1139
376325,908596,2763
376326,785053,2372
376327,109362,501
376328,493377,1535
376329,687445,2107
376330,280667,1373
376331,237341,4319
376332,76528,2946
376333,629146,3541
376334,623549,2691
376335,898720,144
376336,39022,1263
376337,70618,485
376338,134972,1951
376339,915325,2159
376340,852204,930
376341,336494,3332
376342,771464,3423
376343,16447,4635
376344,342352,1388
376345,83065,3141
376346,289276,3344
376347,668785,3540
376348,983270,797
376349,983361,2693
376350,227919,4874
376351,884806,2061
376352,197504,4427
376353,716528,4338
376354,360960,3355
376355,597035,3088
376356,692679,4969
376357,326105,2352
376358,629721,884
376359,905714,2592
376360,99955,1450
376361,281693,1195
376362,818783,803
376363,613514,2042
376364,477698,1977
376365,767001,3970
376366,227528,2470
376367,319234,2510
376368,763281,2562
376369,221809,3218
376370,649834,2913
376371,356296,1378
376372,300087,1060
376373,940172,1062
376374,64193,4210
376375,85016,899
376376,975285,3272
376377,419354,1778
376378,295431,529
376379,766647,956
376380,609424,212
376381,578165,4437
376382,578237,4445
376383,332375,3737
376384,274573,3914
376385,821653,4589
376386,199461,3357
376387,605836,785
376388,300696,124
376389,915467,4119
376390,543950,1478
376391,308902,4735
376392,997488,4559
376393,703099,2316
376394,870134,3207
376395,912751,3292
376396,387037,204
376397,713785,4873
376398,73775,3725
376399,221660,2252
376400,280300,4372
376401,568176,351
376402,818752,2553
376403,611451,3268
376404,951259,2132
376405,678103,3240
376406,906787,2947
376407,313652,955
376408,247884,3174
376409,350768,1674
376410,764086,3996
376411,384847,3286
376412,790587,1174
376413,711916,4989
376414,6266,4948
376415,965642,1302
376416,670427,1490
376417,871719,674
376418,676919,2767
376419,268153,286
376420,54371,3187
376421,699829,1700
376422,810545,1424
376423,975316,1816
376424,849124,4281
376425,30802,2870
376426,144503,2186
376427,889778,1874
376428,483669,4619
376429,356088,892
376430,207895,4630
376431,137870,1961
376432,25366,4580
376433,714296,3962
376434,120320,4313
376435,190374,786
376436,151587,3088
376437,331730,2182
376438,462934,396
376439,837565,118
376440,594812,1087
376441,954232,3892
376442,174349,1677
376443,340612,2785
376444,113486,4614
376445,15861,1212
376446,577930,995
376447,515706,2420
376448,25347,3853
376449,981181,3353
376450,133436,303
376451,552618,3654
376452,789377,2040
376453,859653,3764
376454,319312,3415
376455,355969,1399
376456,786080,2337
376457,183891,877
376458,795809,2199
376459,891155,456
376460,328355,2722
376461,754403,3911
376462,330052,3238
376463,516402,926
376464,948080,4858
376465,222635,2433
376466,564344,2051
376467,36672,4890
376468,447126,1175
376469,94450,1007
376470,106013,2361
376471,171570,2626
376472,351295,4045
376473,210180,2553
376474,370882,3192
376475,811347,4685
376476,325322,2415
376477,754080,4984
376478,284337,4206
376479,786239,3627
376480,432405,3943
376481,683276,2516
376482,887209,4631
376483,13897,2141
376484,199863,3417
376485,454437,2414
376486,321748,204
376487,789690,1562
376488,660799,2813
376489,740482,2245
376490,129596,2811
376491,594393,4094
376492,330974,365
376493,348943,1419
376494,296372,1836
376495,166509,657
376496,575947,2183
376497,682182,1006
376498,496106,3263
376499,293872,2159
376500,310071,4322
376501,307356,3352
376502,56613,452
376503,990813,2794
376504,468574,4417
376505,926294,2105
376506,708852,3694
376507,712626,4963
376508,106984,1314
376509,287702,3832
376510,504569,2110
376511,191944,1146
376512,336673,556
376513,448330,1993
376514,760846,3030
376515,629013,2998
376516,607534,1086
376517,570692,595
376518,583544,415
376519,435252,4594
376520,474415,723
376521,464165,3610
376522,558470,2362
376523,67223,2970
376524,528299,4506
376525,868358,3365
376526,605651,2896
376527,295208,1013
376528,590551,2979
376529,502049,1915
376530,730508,3652
376531,80914,4832
376532,232867,3465
376533,782565,4728
376534,460195,4988
376535,487223,733
376536,34085,130
376537,911961,663
376538,992479,2208
376539,153135,3929
376540,576865,1589
376541,18516,1667
376542,17333,3412
376543,522758,2489
376544,12405,2429
376545,461700,3970
376546,449199,3835
376547,342576,3444
376548,20030,3106
376549,285556,1959
376550,144606,2523
376551,471037,843
376552,454642,3486
376553,23856,3551
376554,988608,3932
376555,943248,3721
376556,264581,3374
376557,264692,1516
376558,764362,1901
376559,136953,3597
376560,863377,3213
376561,737095,2863
376562,850401,212
376563,62042,2745
376564,840707,4756
376565,335384,1338
376566,857114,3582
376567,284964,2330
376568,207715,1353
376569,741028,1591
376570,698959,4707
376571,356260,2191
376572,196553,1532
376573,189451,443
376574,952061,4727
376575,36381,1073
376576,633740,2638
376577,781097,562
376578,574646,4948
376579,939207,1464
376580,230698,3754
376581,660081,4765
376582,21672,4779
376583,939510,3002
376584,457480,1162
376585,47243,517
376586,439075,3312
376587,74862,3688
376588,892571,3410
376589,869200,2594
376590,100906,1728
376591,385526,362
376592,698429,4327
376593,614736,506
376594,68345,2019
376595,611334,677
376596,630274,4978
376597,488502,3959
376598,422786,2036
376599,927083,399
376600,777730,3737
376601,653094,3495
376602,165956,1385
376603,771375,589
376604,352739,1593
376605,65178,2190
376606,945094,475
376607,353948,4432
376608,594213,3082
376609,397522,3367
376610,220877,3048
376611,928497,744
376612,403951,2774
376613,853069,4548
376614,739937,4232
376615,245919,3239
376616,643003,805
376617,473482,1283
376618,344824,896
376619,866127,2554
376620,456463,2115
376621,4980,2522
376622,392598,3433
376623,93417,3584
376624,377724,1854
376625,647162,505
376626,461315,1634
376627,668461,976
376628,686592,195
376629,79008,4242
376630,741273,1856
376631,314843,4648
376632,89330,3957
376633,574361,2269
376634,393325,1999
376635,950802,1780
376636,381816,650
376637,335201,2715
376638,376413,4821
376639,374013,2165
376640,168993,3558
376641,363698,2653
376642,942716,3223
376643,692477,2644
376644,166326,3475
376645,570749,1983
376646,887215,685
376647,772446,1292
376648,893601,3750
376649,920144,2860
376650,173988,2818
376651,870030,3007
376652,489161,3681
376653,761623,3205
376654,186748,1122
376655,177460,1196
376656,953908,2392
376657,726049,553
376658,408255,131
376659,142678,317
376660,254125,4355
376661,364822,2654
376662,910083,3402
376663,57410,4749
376664,389760,1900
376665,836321,3456
376666,784871,3935
376667,396007,4585
376668,165632,2805
376669,90716,1338
376670,732365,1081
376671,396534,3117
376672,200104,639
376673,992962,4076
376674,858888,1198
376675,466043,2110
376676,281090,4042
376677,210527,4983
376678,992767,3219
376679,935124,2850
376680,142265,146
376681,623804,1417
376682,273559,1222
376683,73903,3454
376684,792707,3904
376685,434631,4840
376686,586815,4324
376687,812202,1109
376688,731107,2308
376689,641465,4255
376690,665440,3634
376691,271511,580
376692,160186,3926
376693,558504,1113
376694,35606,3308
376695,183886,1360
376696,388217,2397
376697,40159,294
376698,985326,2475
376699,391300,2898
376700,117243,1568
376701,762449,3952
376702,880975,4444
376703,91828,1408
376704,765862,882
376705,988976,4957
376706,492249,4908
376707,677869,3835
376708,62019,241
376709,65638,3902
376710,952581,762
376711,110593,4522
376712,329032,1776
376713,600587,1812
376714,941219,2772
376715,875017,3794
376716,867313,771
376717,747440,1088
376718,919057,4844
376719,975464,4038
376720,94946,646
376721,48527,2444
376722,548204,3883
376723,194202,4382
376724,582211,1374
376725,858715,1675
376726,10948,1162
376727,201494,1225
376728,545844,2902
376729,950043,4977
376730,251143,3274
376731,248334,157
376732,219094,3686
376733,522714,3245
376734,349446,3880
376735,664721,4951
376736,478266,594
376737,938185,2291
376738,860630,644
376739,118097,699
376740,957619,4732
376741,105363,3865
376742,778546,4856
376743,467631,1102
376744,560619,464
376745,292938,1481
376746,835128,2533
376747,819241,2993
376748,796442,397
376749,220629,624
376750,935418,1820
376751,414610,3790
376752,693064,3102
376753,620714,3755
376754,269596,1190
376755,427433,4534
376756,241552,2926
376757,703652,3805
376758,563403,535
376759,919294,3908
376760,250614,3404
376761,190695,4175
376762,349537,4977
376763,227958,1183
376764,859179,930
376765,513921,2107
376766,680109,744
376767,623239,4520
376768,885197,345
376769,148967,4220
376770,771415,2695
376771,243758,2393
376772,733306,3868
376773,130650,440
376774,246078,2279
376775,499345,4070
376776,344591,1119
376777,391507,3965
376778,365457,256
376779,879359,3512
376780,724365,3496
376781,704245,202
376782,802033,4043
376783,292448,1515
376784,920073,4608
376785,692463,2006
376786,534934,292
376787,50957,2280
376788,474340,826
376789,10312,466
376790,943173,1146
376791,399425,4871
376792,428071,4061
376793,984624,3242
376794,273245,2118
376795,868991,166
376796,674270,4361
376797,944656,1889
376798,925750,2892
376799,502180,3248
376800,898510,4693
376801,912284,1940
376802,648106,2021
376803,151338,1299
376804,7483,2865
376805,425426,4832
376806,375142,4831
376807,605796,4211
376808,374864,270
376809,570555,1704
376810,915037,1735
376811,22713,4682
376812,576009,2288
376813,184432,2278
376814,503919,4963
376815,647150,3189
376816,449767,2467
376817,456987,2960
376818,343698,2334
376819,429478,1175
376820,484371,1132
376821,376142,3103
376822,61125,3527
376823,273323,1293
376824,271987,388
376825,882571,1367
376826,379646,283
376827,866746,3524
376828,836728,1748
376829,591672,2796
376830,31526,4635
376831,289089,2824
376832,421503,2867
376833,492761,3390
376834,744342,274
376835,407975,549
376836,62589,1901
376837,881101,4255
376838,764991,3885
376839,142483,1598
376840,270189,4888
376841,345862,4211
376842,12018,4653
376843,853507,3029
376844,817891,2280
376845,829506,958
376846,684213,4697
376847,246912,2676
376848,727203,3987
376849,319966,1385
376850,124037,2578
376851,197676,2542
376852,764277,2288
376853,596935,3185
376854,741533,815
376855,753875,3210
376856,883597,982
376857,330252,2546
376858,880942,3675
376859,802337,3964
376860,598639,2372
376861,146934,1444
376862,515471,3178
376863,150531,382
376864,265530,3879
376865,292919,1898
376866,830827,1107
376867,395162,2245
376868,301468,2595
376869,558087,767
376870,344013,2109
376871,284556,2458
376872,579282,1110
376873,674513,1043
376874,421702,1852
376875,361165,4652
376876,662289,279
376877,722142,731
376878,36481,724
376879,948534,4989
376880,847993,4143
376881,601222,3300
376882,780880,3834
376883,971578,1870
376884,704417,1795
376885,620874,1455
376886,420316,2502
376887,534647,1812
376888,100786,2859
376889,597038,863
376890,837362,3942
376891,644270,1326
376892,4699,2372
376893,851960,4609
376894,672715,3989
376895,191078,3226
376896,487237,2663
376897,212458,1879
376898,910504,1578
376899,997424,3829
376900,919104,2114
376901,743538,1898
376902,317023,1251
376903,611103,4676
376904,605552,3426
376905,718958,982
376906,26018,3088
376907,999503,3584
376908,336642,178
376909,573543,3841
376910,225422,2947
376911,246305,3484
376912,292835,900
376913,58651,3077
376914,471994,1636
376915,847163,451
376916,953450,1462
376917,314028,2842
376918,558782,1926
376919,525614,4835
376920,209565,868
376921,635261,2659
376922,343879,4360
376923,64907,523
376924,367874,3197
376925,97926,3360
376926,897696,2523
376927,770921,1055
376928,961960,4433
376929,433616,3863
376930,127508,2723
376931,242280,2735
376932,375810,168
376933,596230,2618
376934,163294,2056
376935,781406,844
376936,737217,3909
376937,92385,2488
376938,578932,1463
376939,399455,3803
376940,49262,1168
376941,826614,1387
376942,261560,4509
376943,462278,4361
376944,644602,2336
376945,340516,3503
376946,202036,3923
376947,459246,3121
376948,1592,289
376949,852457,3584
376950,896628,4133
376951,679319,1566
376952,303295,236
376953,757761,2520
376954,338363,3983
376955,761615,1259
376956,181600,3517
376957,335388,4722
376958,540806,3675
376959,382360,3005
376960,755164,3218
376961,278813,3001
376962,611283,3639
376963,209354,4749
376964,410319,2063
376965,689244,4445
376966,436382,2129
376967,559091,784
376968,712205,4038
376969,518495,555
376970,803527,1655
376971,150969,1207
376972,710781,2040
376973,738764,4980
376974,678462,3907
376975,176474,1651
376976,597843,848
376977,289240,878
376978,557629,2006
376979,981620,4824
376980,167714,3626
376981,979501,4325
376982,131554,1366
376983,968360,4280
376984,291376,3678
376985,306518,272
376986,162671,4184
376987,914253,3452
376988,474947,1581
376989,628158,2939
376990,731097,3797
376991,337209,4247
376992,919174,814
376993,860588,3886
376994,17858,3098
376995,118607,1581
376996,727156,4136
376997,642980,4569
376998,307145,4137
376999,298310,625
377000,937172,206
377001,987004,2039
377002,462655,2114
377003,5084,1411
377004,195069,3439
377005,815132,2180
377006,143939,2821
377007,139661,519
377008,870851,2674
377009,357502,3874
377010,626901,3987
377011,487930,2216
377012,636983,569
377013,596795,3488
377014,564699,2009
377015,143308,4615
377016,694845,2184
377017,528247,280
377018,578894,4802
377019,587364,4633
377020,295690,2060
377021,530103,2036
377022,694794,962
377023,754251,2968
377024,124966,3686
377025,701029,3081
377026,636087,775
377027,890523,1642
377028,143632,1476
377029,640840,4224
377030,435962,920
377031,95888,3654
377032,191534,2191
377033,870693,1922
377034,183209,4518
377035,391027,495
377036,416891,339
377037,124027,4262
377038,873004,4015
377039,42428,2933
377040,834486,2426
377041,110979,1782
377042,376250,2155
377043,20827,4077
377044,808306,1395
377045,231912,3319
377046,134340,1632
377047,465322,4617
377048,528534,2643
377049,843468,854
377050,447479,2809
377051,315479,509
377052,802758,1946
377053,486217,2269
377054,279620,1309
377055,124305,1416
377056,256592,445
377057,602068,3032
377058,674902,177
377059,624335,3763
377060,608898,685
377061,23290,2293
377062,683621,4252
377063,307818,1931
377064,530131,3424
377065,453531,1293
377066,497006,2955
377067,702637,2123
377068,183029,2103
377069,90087,114
377070,232017,1698
377071,735734,4846
377072,468281,1867
377073,936982,2668
377074,717197,2691
377075,93911,1381
377076,267543,2038
377077,251388,2553
377078,598209,3829
377079,947285,1621
377080,647360,4254
377081,282928,4194
377082,669787,4843
377083,606511,214
377084,769123,2670
377085,573679,1535
377086,174539,134
377087,745960,524
377088,794239,2811
377089,444830,4916
377090,353622,673
377091,267944,4442
377092,573586,4373
377093,669507,4111
377094,543535,2431
377095,467060,2768
377096,448004,202
377097,666861,4308
377098,864052,2719
377099,512673,3905
377100,898661,4377
377101,181051,438
377102,847399,2124
377103,956770,771
377104,409473,4770
377105,833482,1329
377106,686378,2083
377107,788526,3135
377108,195837,4754
377109,9306,2423
377110,686624,2552
377111,831184,2329
377112,217641,4784
377113,485661,3779
377114,120751,415
377115,397549,3594
377116,911913,2054
377117,732108,942
377118,206639,2740
377119,382236,3839
377120,440593,355
377121,279894,367
377122,503425,3224
377123,306677,3980
377124,119540,4448
377125,639955,1415
377126,438242,4695
377127,738728,1338
377128,631937,4239
377129,325658,818
377130,219751,1380
377131,606473,4115
377132,879206,3240
377133,144549,4400
377134,377306,4885
377135,73422,3824
377136,139847,4135
377137,758569,1813
377138,66678,560
377139,445455,1858
377140,790470,1471
377141,440981,4688
377142,229862,4251
377143,873663,3083
377144,760372,2428
377145,500527,4865
377146,73656,3911
377147,778298,1028
377148,239611,998
377149,438239,4512
377150,532636,488
377151,992192,2561
377152,727122,1476
377153,765176,2651
377154,491149,418
377155,966630,4121
377156,439514,4496
377157,822415,2179
377158,389229,907
377159,372433,4801
377160,257336,2322
377161,179864,4530
377162,186750,1699
377163,254796,118
377164,334534,346
377165,578165,1445
377166,278263,4043
377167,894713,2991
377168,905215,2308
377169,174902,2725
377170,481518,1371
377171,358739,811
377172,904086,1270
377173,41751,606
377174,923722,4747
377175,888561,4396
377176,101414,2848
377177,311690,3097
377178,33674,1244
377179,179729,1124
377180,60709,155
377181,853870,4581
377182,470233,3086
377183,679656,4437
377184,288689,3096
377185,371778,385
377186,314025,1348
377187,156909,4181
377188,545169,3664
377189,318960,3990
377190,890457,706
377191,322090,637
377192,295853,118
377193,69008,2447
377194,967878,2679
377195,867547,1657
377196,563688,1283
377197,153889,965
377198,819819,4838
377199,20432,4083
377200,565057,4225
377201,663333,905
377202,18971,861
377203,255110,1610
377204,919305,2606
377205,191947,628
377206,472776,834
377207,374297,1695
377208,910348,4673
377209,638493,3770
377210,917754,1633
377211,273247,4778
377212,975287,168
377213,409194,1175
377214,73026,4210
377215,443186,3290
377216,61567,2137
377217,648202,1509
377218,941733,2118
377219,858474,2757
377220,818944,4221
377221,820706,385
377222,904670,1467
377223,724664,4953
377224,497298,265
377225,691187,3102
377226,691373,1112
377227,377240,3159
377228,724985,263
377229,648302,3666
377230,947234,2035
377231,370608,3360
377232,867207,1948
377233,921180,3106
377234,684953,520
377235,293807,4360
377236,963325,4024
377237,52684,2601
377238,168644,3382
377239,888724,4622
377240,571753,248
377241,193062,2303
377242,813611,4023
377243,75364,1009
377244,666476,3105
377245,254694,4870
377246,405454,1030
377247,353400,1597
377248,139530,3788
377249,295231,2680
377250,89934,2166
377251,314513,659
377252,627628,244
377253,223481,751
377254,2971,1966
377255,348418,2360
377256,473843,4535
377257,686699,1657
377258,644886,2632
377259,756528,3962
377260,568220,270
377261,653461,4402
377262,283465,3009
377263,389606,2174
377264,838158,1213
377265,424047,650
377266,688265,4313
377267,954051,485
377268,190447,4627
377269,252797,1358
377270,992630,3795
377271,340137,1455
377272,38523,2766
377273,363236,722
377274,262145,1012
377275,188320,4229
377276,185165,4037
377277,228740,633
377278,360148,809
377279,328795,3522
377280,444809,4088
377281,512243,3803
377282,335494,618
377283,262252,2267
377284,407418,3930
377285,363096,1815
377286,370140,865
377287,174597,1319
377288,372233,731
377289,575228,733
377290,58840,464
377291,424649,738
377292,435353,1339
377293,325224,4853
377294,268070,1203
377295,325650,3684
377296,244311,2006
377297,920196,1292
377298,940589,3267
377299,43395,3619
377300,851298,2651
377301,526786,3776
377302,401826,264
377303,843373,4579
377304,484392,287
377305,28387,3897
377306,338526,766
377307,809149,2115
377308,224585,1058
377309,976026,2997
377310,247435,108
377311,131100,957
377312,766036,4884
377313,127475,3163
377314,350191,2374
377315,52108,1217
377316,516014,4677
377317,117603,2535
377318,262653,4133
377319,369906,885
377320,510617,2814
377321,965972,4822
377322,808091,4230
377323,720044,1184
377324,683886,3653
377325,290175,312
377326,147813,2364
377327,369963,3192
377328,806153,583
377329,448416,3060
377330,795281,3066
377331,831138,3873
377332,565877,3061
377333,506110,2032
377334,704240,1454
377335,427073,3881
377336,667466,4176
377337,449756,1700
377338,129526,4373
377339,566852,4242
377340,486712,1043
377341,607779,1023
377342,168955,2050
377343,789141,1604
377344,428346,3993
377345,13240,1856
377346,595528,3224
377347,434031,2462
377348,928511,3101
377349,356492,1595
377350,667508,3862
377351,148858,2073
377352,4527,1316
377353,390583,1556
377354,955419,1877
377355,394666,4179
377356,366799,3078
377357,310514,743
377358,124989,2232
377359,209700,2499
377360,421556,3778
377361,256641,912
377362,436617,2939
377363,358282,4580
377364,151574,4564
377365,831748,2863
377366,859672,3383
377367,951945,4181
377368,431722,448
377369,414643,3556
377370,13171,570
377371,192994,4040
377372,907149,1555
377373,223111,903
377374,411395,2627
377375,317033,3083
377376,69380,4415
377377,198971,4758
377378,305228,2991
377379,629961,1869
377380,340001,3378
377381,82140,3838
377382,393179,4173
377383,935735,2834
377384,3008,1013
377385,507353,835
377386,812140,2040
377387,122113,2087
377388,369843,1279
377389,269020,3055
377390,108365,2322
377391,556235,2127
377392,785380,2214
377393,609014,4878
377394,54064,4830
377395,762474,859
377396,73265,409
377397,337503,3169
377398,358433,888
377399,49009,4835
377400,271885,4549
377401,335508,3011
377402,261139,3018
377403,104332,1237
377404,113700,2829
377405,4853,1772
377406,370133,4437
377407,687559,4745
377408,274786,930
377409,598488,724
377410,195433,963
377411,259526,3143
377412,683732,3517
377413,312753,4229
377414,728498,1850
377415,385060,3890
377416,146506,2079
377417,128736,4407
377418,74504,3954
377419,579391,1760
377420,925878,702
377421,934524,3812
377422,656242,3114
377423,532531,1810
377424,568094,3070
377425,497666,4482
377426,936352,2122
377427,342472,3135
377428,778350,3285
377429,730492,3539
377430,702269,263
377431,51823,4482
377432,414138,221
377433,317055,4641
377434,859220,3569
377435,371978,1506
377436,782311,2947
377437,112734,2891
377438,852645,4332
377439,813428,3098
377440,601880,4761
377441,68405,4796
377442,902738,2746
377443,362553,4228
377444,336216,1556
377445,435236,4484
377446,134706,685
377447,86309,1524
377448,92923,4646
377449,240525,2736
377450,837400,2373
377451,111783,4927
377452,856495,937
377453,649851,4843
377454,173224,2964
377455,124330,1131
377456,562638,1210
377457,140608,4648
377458,143772,624
377459,200309,4144
377460,987866,4342
377461,796863,3776
377462,796374,3253
377463,951983,4061
377464,735426,1909
377465,252143,3903
377466,438953,230
377467,470898,2603
377468,439039,4460
377469,561569,4293
377470,654359,2013
377471,938824,3101
377472,554833,2203
377473,508070,2601
377474,539660,1543
377475,200781,678
377476,415241,855
377477,907739,4798
377478,538023,2074
377479,429618,3771
377480,789590,4486
377481,209278,2924
377482,515868,1558
377483,922402,3137
377484,598630,2936
377485,996562,4729
377486,799329,3591
377487,92073,1427
377488,639972,3784
377489,31185,3439
377490,417248,538
377491,498317,1079
377492,42217,4715
377493,537602,3554
377494,44520,1413
377495,158946,2273
377496,426715,4558
377497,622843,4598
377498,985777,3957
377499,69548,4895
377500,345655,1612
377501,641121,829
377502,218431,540
377503,286959,2464
377504,826137,1688
377505,176740,4118
377506,16659,200
377507,289576,4342
377508,345444,3851
377509,239216,896
377510,764797,4967
377511,133919,3640
377512,563342,751
377513,962304,2969
377514,72622,4945
377515,174516,986
377516,610042,279
377517,119782,947
377518,554060,4834
377519,376273,3685
377520,152860,3173
377521,602069,1524
377522,325213,1698
377523,946077,819
377524,614624,3272
377525,1776,3826
377526,826785,2066
377527,650894,2437
377528,697128,4713
377529,995377,4777
377530,958821,3650
377531,271948,2164
377532,593330,648
377533,781205,1212
377534,748451,1565
377535,338868,3555
377536,167561,3036
377537,865040,270
377538,191311,145
377539,577277,2343
377540,381816,1526
377541,539453,3079
377542,741110,2463
377543,140924,2801
377544,964994,3557
377545,69132,4397
377546,808651,4956
377547,242149,2924
377548,797181,1233
377549,893813,671
377550,915631,2839
377551,141761,4397
377552,765215,2890
377553,100044,4372
377554,85330,1223
377555,102838,4622
377556,980540,1764
377557,858320,764
377558,285921,4257
377559,15143,853
377560,511871,1258
377561,89776,664
377562,680434,4232
377563,822998,2532
377564,530948,601
377565,680645,3293
377566,88999,4001
377567,172767,3772
377568,339096,4040
377569,752469,106
377570,992326,3338
377571,975487,4125
377572,237479,905
377573,868661,1419
377574,617839,3257
377575,51976,1965
377576,627469,3527
377577,760222,2916
377578,827911,563
377579,333113,3334
377580,474302,227
377581,977809,484
377582,466810,2713
377583,122312,4586
377584,602097,3700
377585,988885,1609
377586,622269,748
377587,550591,3149
377588,395820,2575
377589,333775,569
